idea-59	dismissed	acp|bridge|duplicate|audit:valid=duplicate_of:idea-62|audit:class=feature-unlock|audit:scope=package|audit:dup=duplicate_of:idea-62|audit:split=no|audit:tele_primary=tele-9|audit:effort=L|audit:value=M|audit:urgency=low|audit:action=dismiss|audit:desc=rewritten|audit:implemented=false|audited:v1			engineer	2026-04-16
idea-5	open	frontend|ux|ag-ui|audit:valid=valid|audit:class=feature-unlock|audit:scope=systemic|audit:dup=none|audit:split=no|audit:effort=XL|audit:value=L|audit:urgency=low|audit:action=needs-proposal|audit:desc=keep|audit:implemented=false|audit:cluster=Rich-Director-Surface|audited:v1|audit:tele_primary=tele-5|audit:tele_secondary=tele-6			engineer	2026-04-12
idea-60	open	observability|telemetry|structured|audit:valid=valid|audit:class=observability|audit:scope=systemic|audit:dup=none|audit:split=no|audit:effort=L|audit:value=M|audit:urgency=low|audit:action=needs-proposal|audit:desc=keep|audit:implemented=false|audit:priority=2|audited:v1|audit:tele_primary=tele-1			engineer	2026-04-16
idea-61	open	architect-chat|acp|toad|tui|audit:valid=valid|audit:class=feature-unlock|audit:scope=package|audit:dup=none|audit:split=no|audit:effort=M|audit:value=M|audit:urgency=low|audit:action=needs-research|audit:desc=keep|audit:implemented=false|audit:cluster=Rich-Director-Surface|audited:v1|audit:tele_primary=tele-5			architect	2026-04-17
idea-62	open	architect-chat|acp|bridge|external-ui|audit:valid=valid|audit:class=feature-unlock|audit:scope=package|audit:dup=none|audit:split=no|audit:effort=L|audit:value=L|audit:urgency=low|audit:action=needs-research|audit:desc=keep|audit:implemented=false|audit:cluster=Rich-Director-Surface|audited:v1|audit:tele_primary=tele-5			architect	2026-04-17
idea-63	open	observability|agents|session-table|audit:valid=valid|audit:class=observability|audit:scope=local|audit:dup=none|audit:split=no|audit:effort=S|audit:value=S|audit:urgency=low|audit:action=ready|audit:desc=keep|audit:implemented=partial|audit:quick_win=true|audited:v1|audit:tele_primary=tele-1			architect	2026-04-17
idea-64	open	entity|note|lightweight|audit:valid=valid|audit:class=feature-unlock|audit:scope=package|audit:dup=none|audit:split=no|audit:effort=M|audit:value=S|audit:urgency=low|audit:action=backlog|audit:desc=keep|audit:implemented=false|audit:defer_reason=entity-bloat-prevention|audited:v1|audit:tele_primary=tele-4|audit:tele_secondary=tele-5			architect	2026-04-17
idea-65	open	entity|beacon|research|lightweight|audit:valid=valid|audit:class=feature-unlock|audit:scope=package|audit:dup=none|audit:split=no|audit:effort=M|audit:value=S|audit:urgency=low|audit:action=backlog|audit:desc=keep|audit:implemented=false|audit:defer_reason=entity-bloat-prevention|audited:v1|audit:tele_primary=tele-4			architect	2026-04-17
idea-66	open	renaming|event-schemas|wire-level|audit:valid=valid|audit:class=tech-debt|audit:scope=systemic|audit:dup=none|audit:split=no|audit:effort=S|audit:value=S|audit:urgency=low|audit:action=needs-research|audit:desc=keep|audit:implemented=likely-done|audit:verify_against=Hub-event-schemas|audited:v1|audit:tele_primary=tele-2			architect	2026-04-17
idea-67	open	identity|github|attribution|audit:valid=valid|audit:class=feature-unlock|audit:scope=systemic|audit:dup=none|audit:split=no|audit:effort=L|audit:value=M|audit:urgency=low|audit:action=needs-research|audit:desc=keep|audit:implemented=false|audited:v1|audit:tele_primary=tele-6			engineer	2026-04-17
idea-68	open	task-lifecycle|update-task|mutability|audit:valid=valid|audit:class=feature-unlock|audit:scope=local|audit:dup=none|audit:split=no|audit:effort=S|audit:value=M|audit:urgency=low|audit:action=ready|audit:desc=keep|audit:implemented=false|audit:cluster=Task-Lifecycle|audit:impl_note=restrict-to-pending-blocked|audited:v1|audit:tele_primary=tele-6			architect	2026-04-17
idea-69	open	tool-surface|mcp|standardization|audit:valid=valid|audit:class=tech-debt|audit:scope=systemic|audit:dup=none|audit:split=no|audit:effort=M|audit:value=M|audit:urgency=low|audit:action=needs-proposal|audit:desc=keep|audit:implemented=partial|audit:cluster=Tool-Surface-Standardization|audit:related_cluster=Great-Normalization|audited:v1|audit:tele_primary=tele-2	thread-112		engineer	2026-04-17
idea-6	open	task-lifecycle|reassign|timeout|audit:valid=valid|audit:class=feature-unlock|audit:scope=package|audit:dup=none|audit:split=no|audit:effort=S|audit:value=M|audit:urgency=low|audit:action=ready|audit:desc=keep|audit:implemented=false|audit:cluster=Task-Lifecycle|audit:impl_note=lease-based-mechanism|audited:v1|audit:tele_primary=tele-7			engineer	2026-04-12
idea-70	open	tool-surface|list-filter|ergonomics|audit:valid=valid|audit:class=dev-ergonomics|audit:scope=systemic|audit:dup=none|audit:split=no|audit:effort=M|audit:value=L|audit:urgency=med|audit:action=ready|audit:desc=keep|audit:implemented=partial|audit:cluster=Tool-Surface-Standardization|audited:v1|audit:tele_primary=tele-5			architect	2026-04-17
idea-71	open	adapter|gemini-cli|ecosystem|audit:valid=valid|audit:class=feature-unlock|audit:scope=package|audit:dup=none|audit:split=no|audit:effort=L|audit:value=M|audit:urgency=low|audit:action=backlog|audit:desc=keep|audit:implemented=false|audit:depends_on=idea-102|audited:v1|audit:tele_primary=tele-3|audit:tele_secondary=tele-6			architect	2026-04-17
idea-72	open	cognitive-engineering|context|on-demand-retrieval|audit:valid=valid|audit:class=feature-unlock|audit:scope=package|audit:dup=none|audit:split=no|audit:effort=L|audit:value=L|audit:urgency=low|audit:action=needs-research|audit:desc=keep|audit:implemented=false|audit:cluster=Cognitive-Engineering|audit:related=idea-11|audited:v1|audit:tele_primary=tele-12|audit:tele_secondary=tele-5			engineer	2026-04-17
idea-73	open	task-routing|origin-target|multi-agent|audit:valid=valid|audit:class=feature-unlock|audit:scope=systemic|audit:dup=none|audit:split=no|audit:effort=L|audit:value=L|audit:urgency=low|audit:action=needs-proposal|audit:desc=keep|audit:implemented=false|audit:priority=2|audit:architect_elevated=true|audited:v1|audit:tele_primary=tele-6			engineer	2026-04-18
idea-74	open	infrastructure|terraform|env-isolation|audit:valid=valid|audit:class=infra-reliability|audit:scope=local|audit:dup=none|audit:split=no|audit:effort=S|audit:value=M|audit:urgency=low|audit:action=ready|audit:desc=keep|audit:implemented=false|audit:cluster=Deployment-IaC|audited:v1|audit:tele_primary=tele-9			architect	2026-04-18
idea-75	open	testing|harness|layered-matrix|audit:valid=valid|audit:class=dev-ergonomics|audit:scope=systemic|audit:dup=none|audit:split=no|audit:tele_primary=tele-6|audit:effort=XL|audit:value=XL|audit:urgency=med|audit:action=needs-proposal|audit:desc=keep|audit:implemented=partial|audit:cluster=Test-Infrastructure|audit:cluster_role=systemic-wrapper|audit:related=idea-104|audited:v1			engineer	2026-04-18
idea-76	incorporated	architecture|entities|governance|ssot		mission-21	architect	2026-04-18
idea-77	incorporated	architecture|governance|entities		mission-21	architect	2026-04-18
idea-78	open	admin|force-close|task-fsm|operational|audit:valid=valid|audit:class=governance-policy|audit:scope=local|audit:dup=none|audit:split=no|audit:effort=S|audit:value=M|audit:urgency=low|audit:action=ready|audit:desc=keep|audit:implemented=false|audit:quick_win=true|audited:v1|audit:tele_primary=tele-6|audit:tele_secondary=tele-7			engineer	2026-04-18
idea-79	open	technical-debt|json-schema|gemini|llm|audit:valid=valid|audit:class=tech-debt|audit:scope=local|audit:dup=none|audit:split=no|audit:effort=S|audit:value=S|audit:urgency=low|audit:action=backlog|audit:desc=keep|audit:implemented=false|audited:v1|audit:tele_primary=tele-3|audit:tele_secondary=tele-11			engineer	2026-04-18
idea-7	dismissed	architecture|workflow			architect	2026-04-12
idea-80	open	great-normalization|tags-vs-labels|metadata|entity-registry|audit:valid=valid|audit:class=tech-debt|audit:scope=systemic|audit:dup=none|audit:split=no|audit:effort=M|audit:value=M|audit:urgency=low|audit:action=needs-proposal|audit:desc=keep|audit:implemented=false|audit:cluster=Great-Normalization|audit:mission_ref=mission-21|audited:v1|audit:tele_primary=tele-4|audit:tele_secondary=tele-2			engineer	2026-04-18
idea-81	open	great-normalization|correlation-id|typed-refs|navigable-graph|audit:valid=valid|audit:class=tech-debt|audit:scope=systemic|audit:dup=none|audit:split=no|audit:effort=L|audit:value=L|audit:urgency=low|audit:action=needs-proposal|audit:desc=keep|audit:implemented=false|audit:cluster=Great-Normalization|audit:mission_ref=mission-21|audit:priority=2|audited:v1|audit:tele_primary=tele-4			engineer	2026-04-18
idea-82	open	great-normalization|base-entity-fields|turnId|m20-phase3|audit:valid=valid|audit:class=tech-debt|audit:scope=systemic|audit:dup=none|audit:split=no|audit:effort=M|audit:value=M|audit:urgency=low|audit:action=backlog|audit:desc=keep|audit:implemented=false|audit:cluster=Great-Normalization|audit:mission_ref=mission-21|audited:v1|audit:tele_primary=tele-3|audit:tele_secondary=tele-2			engineer	2026-04-18
idea-83	open	great-normalization|terminology|status-vs-state|audit:valid=valid|audit:class=tech-debt|audit:scope=systemic|audit:dup=none|audit:split=no|audit:effort=S|audit:value=S|audit:urgency=low|audit:action=ready|audit:desc=keep|audit:implemented=false|audit:cluster=Great-Normalization|audit:mission_ref=mission-21|audited:v1|audit:tele_primary=tele-4			engineer	2026-04-18
idea-84	open	architecture|cognitive-architecture|network-adapter|director|sse|notifications|mission-candidate|roles|protocol|workflow-registry|audit:valid=valid|audit:class=feature-unlock|audit:scope=systemic|audit:dup=none|audit:split=no|audit:effort=L|audit:value=XL|audit:urgency=med|audit:action=needs-proposal|audit:desc=keep|audit:implemented=partial|audit:depends_on=idea-102|audit:sequence=post-universal-port|audited:v1|audit:tele_primary=tele-3|audit:tele_secondary=tele-5			engineer	2026-04-18
idea-85	open	great-normalization|naming|standardization|cleanup|entities|agent-entity|cognitive-architecture|mission-candidate|depends-on-m22|audit:valid=valid|audit:class=tech-debt|audit:scope=systemic|audit:dup=none|audit:split=no|audit:effort=L|audit:value=L|audit:urgency=low|audit:action=needs-proposal|audit:desc=keep|audit:implemented=false|audit:cluster=Great-Normalization|audit:depends_on=mission-21|audit:mission_ref=mission-21|audited:v1|audit:tele_primary=tele-4			engineer	2026-04-18
idea-86	open	director|deferred|adapter-dependency|acp-dependency|mission-24|audit:valid=valid|audit:class=feature-unlock|audit:scope=package|audit:dup=none|audit:split=no|audit:effort=M|audit:value=L|audit:urgency=low|audit:action=needs-proposal|audit:desc=keep|audit:implemented=partial|audit:cluster=Rich-Director-Surface|audit:depends_on=idea-102+idea-84|audited:v1|audit:tele_primary=tele-5	thread-135		unknown	2026-04-18
idea-87	dismissed	duplicate|superseded-by-idea-86|director|deferred|audit:valid=duplicate_of:idea-86|audit:class=feature-unlock|audit:scope=package|audit:dup=duplicate_of:idea-86|audit:split=no|audit:tele_primary=tele-9|audit:effort=S|audit:value=S|audit:urgency=low|audit:action=dismiss|audit:desc=keep|audit:implemented=false|audited:v1	thread-135		engineer	2026-04-18
idea-88	triaged	bug|migrate-to-bug-entity|hub|cascade|sse-dispatch|drift|fixed|mission-24|post-itw|bug-entity-candidate|migrated-to-bug-8|audit:valid=superseded-by-bug:bug-8|migrated-to-bug:bug-8			engineer	2026-04-18
idea-89	triaged	bug|migrate-to-bug-entity|hub|system-policy|drift|review-pipeline|severity-major|mission-cascade-perfection|bug-entity-candidate|migrated-to-bug-9|audit:valid=superseded-by-bug:bug-9|migrated-to-bug:bug-9			engineer	2026-04-18
idea-8	dismissed	architecture|testing			architect	2026-04-12
idea-90	open	threads-2|routing|future-mode|anycast|design-space|not-urgent|adr-016|audit:valid=valid|audit:class=feature-unlock|audit:scope=package|audit:dup=none|audit:split=no|audit:effort=S|audit:value=S|audit:urgency=low|audit:action=backlog|audit:desc=keep|audit:implemented=false|audit:defer_reason=awaiting-use-case|audited:v1|audit:tele_primary=tele-2			engineer	2026-04-19
idea-91	open	threads-2|routing|multicast|dynamic-membership|adr-014|adr-016|deferred|mission-candidate|audit:valid=valid|audit:class=feature-unlock|audit:scope=package|audit:dup=none|audit:split=no|audit:effort=M|audit:value=M|audit:urgency=low|audit:action=needs-proposal|audit:desc=keep|audit:implemented=partial|audit:cluster=Multicast-Dynamic|audit:cluster_role=foundation|audited:v1|audit:tele_primary=tele-2			engineer	2026-04-19
idea-92	open	threads-2|routing|multicast|open-dispatch|adr-016|quick-win|deferred|audit:valid=valid|audit:class=feature-unlock|audit:scope=local|audit:dup=none|audit:split=no|audit:effort=S|audit:value=S|audit:urgency=low|audit:action=backlog|audit:desc=keep|audit:implemented=false|audit:cluster=Multicast-Dynamic|audit:depends_on=idea-91|audited:v1|audit:tele_primary=tele-2			engineer	2026-04-19
idea-93	open	threads-2|cascade|deferred-queue|inv-th25|adr-015|infrastructure-hardening|not-urgent|audit:valid=valid|audit:class=infra-reliability|audit:scope=package|audit:dup=none|audit:split=no|audit:effort=M|audit:value=M|audit:urgency=low|audit:action=ready|audit:desc=keep|audit:implemented=partial|audit:cluster=Cascade-Hardening|audit:cluster_infra=HubJobQueue|audited:v1|audit:tele_primary=tele-7			engineer	2026-04-19
idea-94	open	threads-2|cascade|audit|replay-queue|inv-th26|adr-015|infrastructure-hardening|not-urgent|audit:valid=valid|audit:class=infra-reliability|audit:scope=package|audit:dup=none|audit:split=no|audit:effort=S|audit:value=M|audit:urgency=low|audit:action=ready|audit:desc=keep|audit:implemented=partial|audit:cluster=Cascade-Hardening|audit:cluster_infra=HubJobQueue|audited:v1|audit:tele_primary=tele-7|audit:tele_secondary=tele-3			engineer	2026-04-19
idea-95	open	threads-2|cascade|cross-action-deps|adr-015|class-i|not-urgent|observed-once|audit:valid=valid|audit:class=feature-unlock|audit:scope=package|audit:dup=none|audit:split=no|audit:effort=M|audit:value=M|audit:urgency=low|audit:action=ready|audit:desc=keep|audit:implemented=false|audit:cluster=Cascade-Hardening|audit:impl_note=topological-sort-required|audited:v1|audit:tele_primary=tele-3|audit:tele_secondary=tele-7			engineer	2026-04-19
idea-96	open	threads-2|cascade|cascade-failed|recovery|adr-014|infrastructure-hardening|not-urgent|audit:valid=valid|audit:class=infra-reliability|audit:scope=package|audit:dup=none|audit:split=no|audit:effort=M|audit:value=M|audit:urgency=low|audit:action=ready|audit:desc=keep|audit:implemented=partial|audit:cluster=Cascade-Hardening|audit:cluster_infra=HubJobQueue|audit:impl_note=http-gcs-error-classification|audited:v1|audit:tele_primary=tele-7			engineer	2026-04-19
idea-97	open	adr-017|comms-reliability|durability|gcs|followup|audit:valid=valid|audit:class=infra-reliability|audit:scope=package|audit:dup=none|audit:split=no|audit:effort=M|audit:value=L|audit:urgency=med|audit:action=ready|audit:desc=keep|audit:implemented=false|audited:v1|audit:tele_primary=tele-1			engineer	2026-04-19
idea-98	open	adr-017|comms-reliability|routing-modes|followup|audit:valid=valid|audit:class=infra-reliability|audit:scope=package|audit:dup=none|audit:split=no|audit:effort=S|audit:value=M|audit:urgency=low|audit:action=needs-research|audit:desc=keep|audit:implemented=partial|audited:v1|audit:tele_primary=tele-7			engineer	2026-04-19
idea-99	open	adr-017|comms-reliability|dispatch|followup|audit:valid=valid|audit:class=infra-reliability|audit:scope=systemic|audit:dup=none|audit:split=no|audit:effort=M|audit:value=L|audit:urgency=med|audit:action=ready|audit:desc=keep|audit:implemented=partial|audited:v1|audit:tele_primary=tele-7			engineer	2026-04-19
idea-9	dismissed	frontend|ui			architect	2026-04-12
